timestamp_us,voltage,classification
4935960,1.446125,N
4939961,1.427750,N
4943961,1.581125,N
4947961,1.581125,N
4951957,1.547500,N
4955958,1.420625,N
4959961,1.502000,N
4963961,1.595375,N
4967960,1.479875,N
4971994,1.434875,N
4975958,1.434875,N
4979960,1.589125,N
4983960,1.610875,N
4987959,1.493750,N
4991961,1.497500,N
4995959,1.558625,N
4999967,1.558625,N
5003957,1.499375,N
5007958,1.471500,N
5011955,1.562625,N
5015954,1.548500,N
5019955,1.430000,N
5023959,1.474500,N
5027987,1.474500,N
5031968,1.625875,N
5035959,1.534375,N
5039957,1.416125,N
5043958,1.535250,N
5047956,1.589625,N
5051956,1.476875,N
5055958,1.476875,N
5059956,1.493500,N
5063956,1.624375,N
5067955,1.567625,N
5071990,1.435500,N
5075959,1.478250,N
5079957,1.526750,N
5083954,1.526750,N
5087958,1.468250,N
5091958,1.482250,N
5095956,1.587875,N
5099955,1.537375,N
5103954,1.452000,N
5107958,1.556500,N
5111957,1.556500,N
5115956,1.662375,N
5119957,1.576625,N
5123956,1.548250,N
5127956,1.678500,N
5131955,1.652875,N
5135957,1.652875,N
5139957,1.525250,N
5143959,1.593750,N
5147953,1.725750,N
