timestamp_us,voltage
3576065,1.804125
3580066,1.683500
3584060,1.698000
3588061,1.733375
3592067,1.635250
3596065,1.604500
3600062,1.604500
3604062,1.702750
3608069,1.678250
3612067,1.551500
3616058,1.595125
3620062,1.686375
3624067,1.686375
3628067,1.616125
3632062,1.562500
3636061,1.655500
3640066,1.666500
3644066,1.568250
3648062,1.594500
3652064,1.594500
3656068,1.688125
3660066,1.606500
3664094,1.479000
3668064,1.476625
3672070,1.415125
3676068,1.311000
3680062,1.311000
3684060,1.507500
3688068,2.059125
3692066,2.612250
3696061,2.872500
3700062,2.726875
3704066,2.223250
3708067,2.223250
3712061,1.819375
3716061,1.865500
3720067,2.079250
3724065,1.949625
3728059,1.604500
3732062,1.516875
3736067,1.516875
3740066,1.607750
3744061,1.573500
3748060,1.531375
3752067,1.597250
3756065,1.581375
3760060,1.581375
3764072,1.475000
3768067,1.516875
3772066,1.613875
3776061,1.553250
3780061,1.505750
3784061,1.602250
3788061,1.602250
3792065,1.617500
3796067,1.499625
3800063,1.518750
3804062,1.636375
3808068,1.593750
3812064,1.515500
3816061,1.515500
3820062,1.602750
3824067,1.657250
3828066,1.555000
3832062,1.537500
3836059,1.644625
3840062,1.624000
3844067,1.624000
3848061,1.546375
3852062,1.627625
3856066,1.701625
3860066,1.620750
3864062,1.589500
3868088,1.687500
3872069,1.687500
3876065,1.677125
3880060,1.589875
3884061,1.647125
3888067,1.733125
3892066,1.660250
3896062,1.630125
3900060,1.630125
3904063,1.747500
3908066,1.760375
3912061,1.657750
3916061,1.692875
3920065,1.787500
3924066,1.787500
3928061,1.729250
3932062,1.677000
3936062,1.776875
3940066,1.816000
3944060,1.719375
3948062,1.712000
3952067,1.712000
3956065,1.770500
3960061,1.699875
3964061,1.625750
3968078,1.710875
3972068,1.752750
3976062,1.640125
3980062,1.640125
3984065,1.618875
3988064,1.712375
3992061,1.683125
3996062,1.592375
4000075,1.642375
4004069,1.690750
4008061,1.690750
4012058,1.606500
4016069,1.583750
4020067,1.675875
4024061,1.658875
4028056,1.562625
4032063,1.617375
4036062,1.617375
4040062,1.701125
4044062,1.627250
4048062,1.582500
4052062,1.670500
4056062,1.678000
4060058,1.587500
4064063,1.587500
4068062,1.625125
4072111,1.717000
4076060,1.663500
4080064,1.604625
4084062,1.682750
4088067,1.682750
4092064,1.702250
4096061,1.608250
4100062,1.628625
4104068,1.721000
4108066,1.669250
4112060,1.589875
4116055,1.589875
4120068,1.665375
4124066,1.713750
4128061,1.625000
4132062,1.623250
4136065,1.715250
4140066,1.662875
4144061,1.662875
4148061,1.560625
4152067,1.642750
4156066,1.728625
4160059,1.643375
4164061,1.606500
4168067,1.698625
4172077,1.698625
4176063,1.689375
4180061,1.591625
4184069,1.636125
4188067,1.720625
4192062,1.649000
4196065,1.599000
4200065,1.599000
4204065,1.689250
4208061,1.694000
4212062,1.591125
4216067,1.615625
4220066,1.706500
4224060,1.706500
4228062,1.653500
4232068,1.593125
4236066,1.677625
4240060,1.720000
4244060,1.645750
4248067,1.670750
4252066,1.670750
4256062,1.781375
4260062,1.737500
4264067,1.647125
4268064,1.726625
4272060,1.807500
4276092,1.751875
4280069,1.751875
4284067,1.747000
4288060,1.819500
4292063,1.769375
4296062,1.653125
4300061,1.681375
4304067,1.726750
4308064,1.726750
4312059,1.635875
4316062,1.593875
4320068,1.672750
4324066,1.656375
4328060,1.553750
4332059,1.584375
4336066,1.584375
4340065,1.676250
4344060,1.623125
4348061,1.578750
4352066,1.663125
4356067,1.673750
4360061,1.572250
4364057,1.572250
4368069,1.593750
4372066,1.680125
4376060,1.591500
4380063,1.463750
4384069,1.463250
4388066,1.463250
4392061,1.404625
4396061,1.321375
4400068,1.548250
4404065,2.117625
4408061,2.667750
4412062,2.889125
4416065,2.889125
4420064,2.680125
4424061,2.163500
4428061,1.790125
4432067,1.863500
4436066,2.069875
4440059,1.930000
4444061,1.930000
4448064,1.602875
4452067,1.534500
4456061,1.627875
4460060,1.583500
4464067,1.542625
4468066,1.618500
4472061,1.618500
4476061,1.599250
4480098,1.496500
4484066,1.533375
4488061,1.616750
4492062,1.560125
4496068,1.514000
4500066,1.514000
4504059,1.602375
4508062,1.627000
4512068,1.541250
4516066,1.557125
4520061,1.637500
4524059,1.585500
4528066,1.585500
4532072,1.532125
4536078,1.620500
4540120,1.656125
4544070,1.557875
4548064,1.557875
4552059,1.557875
4556063,1.660500
4560061,1.634125
4564063,1.558750
4568055,1.625250
4572068,1.682125
4576063,1.602250
4580081,1.602250
4584070,1.582625
4588064,1.672375
4592060,1.664750
4596062,1.588875
4600068,1.646125
4604066,1.718875
4608059,1.718875
4612053,1.654125
4616069,1.630625
4620067,1.725750
4624061,1.732375
4628061,1.653875
4632065,1.698125
4636066,1.698125
4640058,1.778000
4644063,1.709625
4648068,1.661375
4652066,1.760250
4656059,1.786625
4660062,1.680750
4664067,1.680750
4668066,1.669000
4672063,1.730125
4676060,1.663625
4680099,1.581750
4684068,1.649000
4688062,1.649000
4692063,1.681875
4696065,1.587375
4700065,1.577750
4704062,1.664875
4708061,1.629625
4712067,1.546375
4716064,1.546375
4720058,1.607875
4724061,1.661250
4728067,1.568750
4732065,1.544250
4736061,1.643875
4740060,1.637125
4744068,1.637125
4748066,1.556750
4752060,1.605625
4756061,1.665250
4760067,1.584250
4764064,1.555375
4768061,1.659000
4772061,1.659000
4776067,1.664875
4780066,1.560875
4784071,1.587000
4788062,1.678125
4792067,1.621625
4796068,1.561500
4800059,1.561500
4804062,1.649375
4808059,1.683625
4812063,1.591250
4816062,1.596375
4820063,1.688125
4824061,1.646750
4828060,1.646750
4832063,1.572750
4836064,1.639000
4840061,1.688250
